graph_id,source_node,target_node,weight
98,5,6,0.5358351671225675
98,5,7,0.24288053986813868
98,5,8,0.9872267247043351
98,6,11,0.9748809619477928
98,7,11,0.5519363489475846
98,8,11,0.4245920345779701
98,9,11,0.11830635462870283
98,10,11,0.24837728476787221
99,0,1,0.21246618622827929
99,0,3,0.40581265600118455
99,0,9,0.6210783995488076
99,1,2,0.8744132322737437
99,1,4,0.23325901101817578
99,1,8,0.38538025531675457
99,2,5,0.2897993316978468
99,2,6,0.28679183278406
99,2,7,0.8006397315976264
99,3,5,0.6489392132797094
99,3,7,0.8630256953108908
99,3,8,0.7412896119613619
99,4,6,0.565247791941768
99,5,6,0.5354973107272806
99,5,8,0.8042279253522223
99,6,7,0.17079931571355927
99,7,8,0.8796261250396555
99,8,10,0.1512276637516648
99,9,10,0.8654558627764026
